Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
2736	-432.6497	-588.7034	156.0537	0.00114722	0.0178139	0.00842412	0.0108594	0.00171432	0.000422179	0.00148951	0.00353297	0.0129403	0.00378447	0.00391612	0.00644146	0.0288172	0.000305109	0.00640121	0.00714906	0.00320789	0.00379435	0.0105753	0.0146973	0.00164437	0.0128455	0.000295899	0.000786962	0.00396478	0.0167246	0.00159666	0.00511813	0.00213471	0.00679051	0.00181547	0.00287724	0.0028297	0.00124993	0.00802287	0.00332092	0.0239965	0.000230775	0.00116095	1.34883e-05	0.0022722	0.000325961	0.00305209	0.000292565	0.0159043	0.0087595	0.0137749	0.0084182	0.000716933	0.00152564	0.011537	0.00202534	0.0255936	0.0144787	0.0133123	0.0213756	0.00184843	0.0082315	0.0113293	0.0038766	0.0398586	0.00083811	0.0283562	0.000815616	0.0263856	0.0312874	0.00666071	0.00634074	0.00375063	0.000999067	0.00819485	0.000226805	0.002801	0.013193	0.00789056	0.000455781	0.00263358	0.00546525	0.001889	0.00514701	0.00348741	0.00581869	0.00570128	0.0519653	0.000348792	0.012046	0.00597825	0.00782599	0.00165722	0.00140633	0.00862901	0.682376	1.05423	1.021811	0.9781894	0.0415387	0.211942	0.616299	1.62259	4.71828	24.0739	2.300176	0.9573099	0.1105105	0.00161226	0.025035	0.011839	0.0152615	0.00240924	0.000593317	0.00209331	0.00496513	0.0181858	0.00531858	0.00550359	0.00905262	0.0404987	0.00042879	0.00899605	0.0100471	0.00450827	0.00533246	0.0148622	0.0206551	0.00231095	0.0180527	0.000415847	0.00110597	0.00557197	0.0235043	0.00224389	0.00719285	0.00300005	0.00954317	0.00255141	0.00404358	0.00397676	0.00175662	0.0112751	0.00466712	0.0337239	0.000324323	0.00163156	1.8956e-05	0.00319327	0.000458094	0.00428931	0.000411162	0.0223514	0.0123103	0.0193587	0.0118307	0.00100756	0.00214408	0.0162137	0.00284635	0.0359684	0.0203478	0.0187087	0.0300406	0.00259773	0.0115683	0.0159218	0.00544805	0.056016	0.00117785	0.0398509	0.00114624	0.0370814	0.0439703	0.00936074	0.00891107	0.00527102	0.00140406	0.0115168	0.000318744	0.00393643	0.0185411	0.0110891	0.00064054	0.00370114	0.00768069	0.00265474	0.00723343	0.00490109	0.0081774	0.0080124	0.0730303	0.000490181	0.016929	0.00840165	0.0109984	0.00232901	0.0019764	0.0121269	0.489095	0.510905	0.7115576
2772	-441.2443	-597.4297	156.1854	0.00385961	0.0118904	0.00725836	0.00546236	0.000441251	0.000884858	0.00228219	0.00274554	0.0271655	2.80905e-05	0.00020567	0.00340378	0.00817479	0.000681633	0.000351321	0.00648017	0.00896926	0.00408531	0.0074006	0.0158049	0.0071833	0.0142927	0.00135053	0.00866923	0.00193085	0.0078376	0.000570785	0.00378715	0.00126964	0.00306269	0.00188846	0.00167034	0.00432406	0.00242463	0.00544348	0.00236732	0.0218447	0.000570719	0.00041538	0.000245336	0.000645023	0.00636742	0.0138647	0.000188802	0.0038638	0.0195329	0.0197639	0.00956336	0.000667277	0.00227517	0.016049	0.00897678	0.0263462	0.0165121	0.0018232	0.0317746	0.0080407	0.014908	0.00295369	0.0016348	0.0347659	0.0060317	0.0109763	0.00326966	0.00796116	0.0125335	0.00560221	0.000428875	0.000441166	0.00868317	0.00130277	0.00790515	0.00101087	0.0183161	0.00793144	0.00254492	0.00890206	0.0136307	0.00812899	0.0042241	0.00115173	0.0258767	0.00108693	0.0427378	0.00355712	0.00995456	0.000545064	0.000805849	0.00649021	0.0035812	0.0116596	1.65923	0.887449	1.320684	0.6793162	0.0524469	0.237467	0.638557	1.56603	4.2111	19.0669	2.131574	0.514367	0.31921	0.00562205	0.01732	0.0105728	0.00795667	0.000642742	0.00128892	0.00332432	0.00399925	0.0395703	4.09177e-05	0.000299586	0.00495807	0.0119077	0.000992891	0.000511746	0.00943925	0.0130649	0.00595081	0.01078	0.0230219	0.0104635	0.0208193	0.00196723	0.0126279	0.00281254	0.0114165	0.000831425	0.0055165	0.00184941	0.00446123	0.0027508	0.00243307	0.00629857	0.0035318	0.00792916	0.00344832	0.0318198	0.00083133	0.000605057	0.000357365	0.000939564	0.00927501	0.0201959	0.000275015	0.00562815	0.0284523	0.0287889	0.0139303	0.00097198	0.0033141	0.0233775	0.0130759	0.0383767	0.0240522	0.00265574	0.046284	0.0117124	0.0217155	0.00430245	0.00238131	0.0506412	0.00878599	0.0159885	0.00476271	0.0115965	0.0182568	0.00816038	0.000624715	0.000642618	0.0126482	0.00189765	0.0115149	0.00147247	0.0266799	0.0115532	0.00370702	0.0129671	0.019855	0.011841	0.00615297	0.00167764	0.0376929	0.00158326	0.0622535	0.00518143	0.0145002	0.00079396	0.00117383	0.00945386	0.00521651	0.0169838	0.339658	0.660342	0.6865135
2808	-449.5555	-602.7449	153.1894	0.00150945	0.00962028	0.00112963	0.00681459	0.00108037	0.00393092	0.00594707	0.0106566	0.017329	0.00585737	0.000622627	0.00494149	0.0204045	0.00052841	0.00196964	0.0173214	0.00376603	0.0121021	0.00464927	0.00099731	0.0192591	0.000434024	0.000898547	0.000409573	0.00928706	0.00362665	0.00833145	0.000746193	0.00913446	0.0048296	0.0151005	0.0032705	0.0122457	0.0137422	0.00596618	0.0245491	0.0166738	0.0183295	0.0100476	0.00141845	7.78197e-05	0.0130529	0.0126424	0.000731434	0.00844055	0.0249952	0.00214226	0.00128615	0.00280587	0.00601631	0.0211479	0.0043604	0.00352816	0.0180937	0.00187083	0.0295172	0.00515232	0.00613655	0.00914165	0.00923442	0.0555427	0.00495511	0.0418307	0.00406608	0.00531861	0.00560995	0.0163227	0.000208249	0.00203397	0.0141285	0.000109289	0.0415747	0.000175369	0.0142262	0.00119039	0.0116138	0.0121933	0.0072037	0.0111334	0.0103609	0.00068229	0.0151637	0.000209345	0.101475	0.00540276	0.0212315	0.000648744	0.0138596	0.00535765	0.00512161	0.0170473	4.15907	0.460646	0.8800941	1.119906	0.0257515	0.167859	0.573056	1.74503	5.95739	38.8328	2.6459	1.272484	1.5415	0.00161292	0.0102797	0.00120707	0.00728172	0.00115443	0.00420038	0.00635473	0.0113871	0.0185169	0.00625888	0.000665308	0.00528022	0.0218032	0.000564632	0.00210466	0.0185087	0.00402419	0.0129317	0.00496797	0.00106567	0.0205793	0.000463776	0.000960141	0.000437648	0.00992368	0.00387525	0.00890256	0.000797344	0.00976061	0.00516066	0.0161356	0.00349469	0.0130851	0.0146842	0.00637515	0.026232	0.0178168	0.019586	0.0107364	0.00151568	8.31541e-05	0.0139477	0.0135091	0.000781573	0.00901914	0.0267086	0.00228911	0.00137431	0.00299821	0.00642872	0.0225975	0.0046593	0.00377001	0.019334	0.00199907	0.0315406	0.0055055	0.0065572	0.0097683	0.00986742	0.0593501	0.00529478	0.0446981	0.0043448	0.0056832	0.0059945	0.0174415	0.000222524	0.0021734	0.0150969	0.00011678	0.0444246	0.000187391	0.0152014	0.00127199	0.0124099	0.0130291	0.00769751	0.0118966	0.0110711	0.000729061	0.0162031	0.000223695	0.10843	0.00577311	0.0226868	0.000693215	0.0148097	0.00572491	0.00547269	0.0182158	0.559953	0.440047	0.9358488
2844	-449.6278	-604.1797	154.5519	0.000372061	0.00749148	0.00124694	0.0117881	0.00138151	0.00220897	0.000101954	0.00377724	0.0068373	0.00396168	0.000900938	0.00723296	0.0170378	0.00013735	0.00836208	0.0104821	0.00362963	0.00554863	0.00945809	0.0132494	0.00513497	0.00356405	0.00106801	0.00152507	0.00854768	0.0113206	0.00502279	0.00027142	0.00394603	0.00390925	0.0015641	0.00338371	0.00201124	0.0223566	0.00836045	0.0113099	0.016452	0.00764635	0.000591666	0.00428139	0.0023382	0.00168526	0.0125587	0.00632054	0.00857738	0.00413363	0.0146259	0.00336171	0.00454444	0.0103038	0.0023143	0.00152641	0.00145052	0.0170186	0.00171474	0.0353084	0.000742043	0.0133213	0.00163333	0.000782892	0.0306347	0.0455287	0.0380485	0.00473354	0.00274657	4.3642e-05	0.0113977	0.0004695	0.00153158	0.00143589	0.00023504	0.0209772	0.00732237	0.010599	0.0144636	0.0101542	0.00076646	0.00964392	0.00370974	0.000131467	0.0055966	0.00967305	0.000106532	0.0674098	0.0190761	0.010052	0.000266912	0.00789394	0.00911534	0.0036558	0.007955	3.78704	0.524163	1.23838	0.7616203	0.0368017	0.199788	0.605049	1.65276	5.0053	27.1727	2.387726	0.6150136	1.233524	0.000504756	0.0101633	0.00169166	0.0159924	0.00187422	0.0029968	0.000138316	0.00512439	0.00927582	0.00537462	0.00122226	0.0098126	0.0231143	0.000186335	0.0113444	0.0142205	0.00492414	0.00752755	0.0128313	0.0179748	0.00696635	0.00483516	0.00144891	0.00206899	0.0115962	0.0153581	0.00681417	0.000368223	0.00535338	0.00530349	0.00212194	0.00459051	0.00272855	0.0303301	0.0113422	0.0153436	0.0223195	0.0103734	0.000802683	0.00580834	0.00317212	0.00228631	0.0170377	0.00857477	0.0116365	0.00560789	0.0198423	0.00456066	0.00616521	0.0139787	0.00313969	0.0020708	0.00196785	0.0230883	0.0023263	0.0479012	0.00100669	0.0180723	0.00221585	0.00106211	0.0415606	0.0617664	0.0516185	0.00642176	0.00372613	5.92069e-05	0.0154627	0.000636948	0.00207781	0.001948	0.000318866	0.0284587	0.00993389	0.0143791	0.019622	0.0137757	0.00103982	0.0130834	0.00503282	0.000178355	0.00759263	0.0131229	0.000144527	0.0914514	0.0258796	0.013637	0.000362106	0.0107093	0.0123663	0.00495963	0.0107922	0.38081	0.61919	0.7371099
2880	-455.0256	-611.1896	156.164	0.00139223	0.0108475	0.000839622	0.0118273	0.000645963	0.00446054	0.000590646	0.000340206	0.00616251	0.00241928	0.00116987	0.00116625	0.00890913	0.00186231	0.00381977	0.00202639	0.00921727	0.00494939	0.012717	0.00602622	0.00472774	0.00436918	0.00221735	0.00108717	0.00159616	0.0125654	0.00287397	0.000272991	0.00339917	0.00440858	0.000570353	0.00685638	0.000862764	0.010037	0.0173242	0.00457478	0.00743108	0.00815816	0.00386574	0.00160115	0.0025882	0.0110291	0.014571	0.00274241	0.00251536	0.0108718	0.0227488	0.00339517	0.00585479	0.00027309	0.00058658	0.00149445	0.0150794	0.0106281	0.0080682	0.00277823	0.0014494	0.00964771	0.00464925	0.00261752	0.0112691	0.0176945	0.00289921	0.000696566	0.00187613	0.00575459	0.0278644	0.00319435	0.0023251	0.00725988	0.00835706	0.00729682	0.000269552	0.00573148	0.00222272	0.010826	0.000791753	0.000389101	0.0106482	0.000328637	0.00143891	0.00716424	0.00195525	0.0194565	0.0051657	0.000572861	0.000128509	0.00148191	0.00138202	0.00304282	0.00434955	0.577412	1.07215	1.082858	0.9171419	0.0334039	0.190569	0.596197	1.6773	5.24745	29.9366	2.457771	0.8469641	0.09194859	0.00279784	0.0217992	0.00168731	0.0237681	0.00129813	0.00896392	0.00118696	0.000683679	0.0123842	0.00486179	0.00235097	0.00234371	0.0179038	0.0037425	0.00767622	0.00407223	0.0185231	0.0099463	0.0255561	0.0121103	0.00950088	0.00878032	0.00445599	0.00218478	0.00320765	0.0252515	0.00577555	0.000548604	0.00683098	0.00885949	0.00114618	0.0137786	0.00173381	0.0201703	0.0348148	0.00919349	0.0149335	0.0163947	0.00776861	0.00321767	0.00520125	0.0221642	0.0292819	0.00551117	0.00505487	0.0218481	0.045716	0.00682294	0.0117658	0.000548802	0.00117879	0.00300325	0.0303036	0.0213582	0.0162139	0.00558315	0.00291271	0.0193881	0.00934315	0.00526019	0.0226465	0.035559	0.00582626	0.00139982	0.00377028	0.0115644	0.0559964	0.00641938	0.00467253	0.0145895	0.0167944	0.0146637	0.000541692	0.011518	0.0044668	0.021756	0.00159111	0.000781938	0.0213986	0.00066043	0.00289164	0.0143973	0.00392928	0.0390998	0.010381	0.00115122	0.000258252	0.00297805	0.00277731	0.00611486	0.00874087	0.458571	0.541429	0.4976106
2916	-436.6769	-593.3893	156.7123	0.00582329	0.00917094	0.00168689	0.00698532	0.000361968	0.00126561	0.00122492	0.0164151	0.0262854	0.0114136	0.00834543	0.00071024	0.0249346	0.00104896	0.00285682	0.0205791	0.00096695	0.014553	0.0160423	0.0263005	0.00299382	0.0137251	0.00124794	0.000762072	0.00180055	0.0121987	0.010814	0.00144623	0.00553991	0.00172984	0.00486319	0.000771735	0.000683586	0.0204208	0.001529	0.010136	0.0325173	0.0107878	0.0117342	0.00507409	0.0013007	0.0226835	0.00799399	0.00924198	0.0146909	0.011231	0.06155	0.00373519	0.00324905	0.000781838	0.0106594	0.0156423	0.00122541	0.0191306	0.00315809	0.00988432	0.0245294	0.00182823	9.10947e-05	0.0046305	0.016158	0.00866692	0.00258927	0.00313633	0.0232379	0.0112332	0.0465116	0.0048372	0.00379766	0.00922204	0.00713997	0.00561279	0.0284499	0.0223673	0.075485	0.00640535	0.00180248	0.00316732	0.00288386	0.00366988	0.00334644	0.00213688	0.00156573	0.058614	0.0160087	0.00955426	0.00565034	0.0262692	0.00819609	0.0443315	0.00825272	1.07193	0.987719	1.463311	0.5366888	0.0696057	0.272618	0.666659	1.50002	3.66813	14.3666	1.926913	0.3667632	0.1852883	0.00557101	0.00877364	0.00161381	0.0066827	0.000346287	0.00121078	0.00117186	0.0157039	0.0251467	0.0109191	0.00798389	0.000679471	0.0238543	0.00100352	0.00273305	0.0196875	0.00092506	0.0139225	0.0153473	0.0251611	0.00286413	0.0131305	0.00119387	0.000729057	0.00172255	0.0116702	0.0103455	0.00138358	0.00529991	0.0016549	0.00465251	0.000738302	0.000653972	0.0195361	0.00146276	0.00969693	0.0311086	0.0103204	0.0112259	0.00485427	0.00124435	0.0217008	0.00764767	0.0088416	0.0140545	0.0107444	0.0588836	0.00357337	0.00310829	0.000747967	0.0101976	0.0149647	0.00117233	0.0183018	0.00302128	0.00945611	0.0234667	0.00174902	8.71483e-05	0.0044299	0.015458	0.00829145	0.0024771	0.00300046	0.0222312	0.0107465	0.0444966	0.00462764	0.00363314	0.00882252	0.00683065	0.00536963	0.0272173	0.0213983	0.0722148	0.00612786	0.00172439	0.00303011	0.00275892	0.00351089	0.00320146	0.00204431	0.0014979	0.0560747	0.0153152	0.00914035	0.00540555	0.0251311	0.00784102	0.042411	0.00789519	0.268344	0.731656	1.045284
2952	-419.4263	-576.2586	156.8323	0.005783	0.00791247	0.00757591	0.00168501	0.000153313	0.00177592	0.00127595	0.00452648	0.031203	0.00241485	0.00486556	0.000686754	0.0116135	0.00025933	0.00167505	0.0176964	0.00301741	0.00169011	0.00655883	0.00455644	0.00495111	0.00135468	0.000811361	0.00276745	0.000710051	0.0149027	0.00610556	0.00109394	0.00516564	0.00303857	0.00206938	0.00163377	0.00157777	0.0187931	0.00221531	0.00416794	0.00795419	0.00581487	0.000350795	0.00292194	0.00783921	0.0103225	0.000225946	0.00208095	0.00446482	0.00949961	0.048289	0.000551931	0.00489772	0.00261691	0.00985837	0.00803232	0.00753399	0.0188751	0.000227439	0.00251714	0.0204023	0.00255675	0.000158152	0.0081858	0.000590884	0.010527	0.00465064	0.00296789	0.00777411	0.00363341	0.0348795	0.00196311	0.0131481	0.00652916	0.0215553	0.00400173	0.0222902	0.0172259	0.0494476	0.00292673	0.00726888	0.00048286	0.00101861	0.00676048	0.00201962	0.00210759	0.016689	0.0330429	0.0055808	0.00880268	0.00921662	0.00694585	0.00753368	0.0092725	0.000660772	0.673693	1.05571	1.270433	0.7295674	0.0620706	0.257803	0.655137	1.5264	3.87894	16.1107	2.009758	0.5742669	0.1089509	0.00830919	0.0113689	0.0108853	0.00242108	0.000220285	0.0025517	0.00183333	0.00650379	0.0448335	0.00346974	0.006991	0.00098675	0.0166867	0.000372614	0.00240677	0.0254267	0.00433551	0.0024284	0.00942393	0.00654684	0.00711391	0.00194645	0.00116579	0.00397637	0.00102022	0.0214127	0.00877266	0.00157181	0.00742216	0.00436592	0.00297335	0.00234746	0.00226699	0.0270025	0.00318303	0.00598862	0.0114288	0.00835498	0.000504033	0.00419834	0.0112636	0.0148317	0.000324647	0.00298998	0.0064152	0.0136493	0.0693832	0.000793032	0.0070372	0.00376006	0.0141648	0.0115411	0.0108251	0.0271204	0.000326791	0.0036167	0.0293147	0.00367362	0.000227237	0.0117616	0.000849001	0.0151255	0.00668219	0.00426436	0.0111701	0.0052206	0.0501159	0.00282066	0.0188916	0.00938131	0.0309713	0.00574981	0.0320273	0.0247508	0.0710479	0.00420521	0.0104442	0.000693788	0.00146357	0.00971368	0.00290186	0.00302826	0.0239793	0.0474771	0.00801868	0.012648	0.0132427	0.00998003	0.0108246	0.013323	0.000949418	0.364784	0.635216	0.6959756
2988	-425.2146	-580.903	155.6885	0.000118754	0.00866704	0.00126871	0.00215156	0.000202129	0.00169345	0.000447561	0.00486792	0.00474048	0.00025982	0.00209	0.000844896	0.00501069	0.000209062	0.00532964	0.00255447	0.00126629	0.0051633	0.00170805	0.00658335	0.00640135	0.00296664	0.000883379	0.00313268	0.00278417	0.00926824	0.00174719	0.000255796	0.000493445	0.00583488	0.00327118	0.000281534	0.00185251	0.00399887	0.00365	0.00798039	0.00145754	0.00433277	2.55952e-05	0.00541923	0.00527441	0.00899049	0.000438815	0.00315183	0.0027341	0.0119414	0.017554	0.00153758	0.00181302	0.000280682	0.00688211	0.00202805	0.000706824	0.00195082	0.00273082	0.0066265	0.00911954	0.00662914	0.00108463	0.0082092	0.000222294	0.00223781	0.0021352	0.00563139	0.000446192	0.00106262	0.0140848	0.000487149	0.00951441	0.00491517	0.00994527	0.00160013	0.00420222	0.00420463	0.0321418	0.00386368	0.00456271	0.00552945	0.0024668	0.00229061	2.63719e-05	0.00102354	0.0201067	0.0344104	0.00122723	0.002898	0.000224553	0.00635639	0.0118249	0.0101833	0.00224782	1.63723	0.891205	1.327191	0.672809	0.0240304	0.162291	0.567056	1.76349	6.16179	41.6139	2.695915	0.5069422	0.3136499	0.00028076	0.0204908	0.00299951	0.00508678	0.000477878	0.0040037	0.00105813	0.0115088	0.0112076	0.000614271	0.00494122	0.00199752	0.0118464	0.000494269	0.0126005	0.00603933	0.00299379	0.0122072	0.00403821	0.0155645	0.0151342	0.00701379	0.0020885	0.00740636	0.0065824	0.0219122	0.00413073	0.000604758	0.00116661	0.0137949	0.00773381	0.000665608	0.00437976	0.00945421	0.00862942	0.0188674	0.00344596	0.0102436	6.05128e-05	0.0128123	0.0124699	0.0212555	0.00103746	0.00745164	0.00646402	0.0282322	0.0415015	0.00363518	0.00428638	0.000663594	0.0162708	0.00479475	0.00167109	0.00461216	0.00645625	0.0156665	0.0215606	0.0156728	0.0025643	0.0194084	0.000525553	0.00529068	0.00504808	0.0133138	0.0010549	0.00251227	0.0332997	0.00115173	0.0224942	0.0116205	0.0235128	0.00378306	0.00993498	0.00994068	0.0759904	0.0091346	0.0107873	0.0130728	0.00583207	0.00541551	6.23491e-05	0.00241987	0.0475367	0.0813537	0.00290144	0.00685152	0.000530893	0.0150279	0.0279566	0.0240756	0.00531435	0.336405	0.663595	0.4229721
3024	-433.5731	-590.0378	156.4647	0.000287302	0.0226173	0.00559394	0.00527103	0.0026654	0.0035205	0.00397239	0.00420929	0.0219309	0.00107098	0.00292984	0.00568288	0.00707057	0.000972603	0.000799919	0.0117159	0.00183913	0.0126329	0.00579319	0.0222553	0.0179421	0.00149338	0.00496517	0.000397694	0.00977359	0.00537847	0.00387879	0.00246484	1.66266e-05	0.00383564	0.00722774	0.000847254	0.00713527	0.00855335	0.0111072	0.010197	0.000996983	0.00699674	0.00184302	0.000666169	0.00240326	0.00726037	0.00351752	0.00456537	0.00731433	0.0201567	0.0169891	0.00128314	0.00438975	0.00170689	0.00614546	0.000596845	0.000167572	0.00362469	0.00103799	0.0142977	0.017439	0.00834152	0.00428547	0.00893423	0.0107324	0.00100374	0.00204366	0.00179562	9.68096e-05	0.0017709	0.0285134	0.000926071	0.0139656	0.00178914	0.0126716	0.00151217	0.00220308	0.000379118	0.077783	0.0166286	0.00101956	0.00127479	0.00570649	0.00686801	0.0085348	0.00561081	0.00672426	0.0617764	0.0100156	0.00293578	0.0016365	0.012991	0.016764	0.00298826	9.50627e-05	1.19044	0.967485	1.313624	0.6863759	0.0542031	0.241313	0.641766	1.5582	4.144	18.4491	2.107758	0.5225055	0.210077	0.000409402	0.0322294	0.00797129	0.00751114	0.00379816	0.00501666	0.0056606	0.00599818	0.0312513	0.00152613	0.00417498	0.00809802	0.0100755	0.00138595	0.00113987	0.016695	0.00262073	0.0180017	0.00825522	0.0317134	0.0255672	0.00212805	0.0070753	0.000566708	0.0139272	0.00766424	0.00552722	0.00351237	2.36927e-05	0.00546574	0.0102994	0.00120733	0.0101677	0.0121884	0.0158277	0.0145306	0.00142069	0.00997026	0.00262628	0.000949281	0.00342462	0.0103459	0.00501241	0.00650559	0.0104228	0.028723	0.0242093	0.00182846	0.00625532	0.0024323	0.00875719	0.000850496	0.000238788	0.00516514	0.00147913	0.020374	0.0248503	0.0118865	0.00610674	0.0127312	0.0152935	0.00143031	0.00291219	0.00255874	0.000137952	0.0025235	0.0406311	0.00131964	0.0199007	0.0025495	0.0180569	0.00215482	0.00313936	0.000540238	0.11084	0.0236955	0.00145286	0.00181656	0.00813167	0.00978682	0.012162	0.00799532	0.00958197	0.0880305	0.0142721	0.00418345	0.00233199	0.0185119	0.0238884	0.00425822	0.000135463	0.343188	0.656812	0.7017614
3060	-431.1178	-586.8274	155.7096	0.000785197	0.0319574	0.00125873	0.0129173	0.00380836	0.00203458	0.00460082	0.0106174	0.0166764	0.00307851	0.00294247	0.000886249	0.0370506	0.00400655	0.00519075	0.00863623	0.00373904	0.00401724	0.00685553	0.0395611	0.023381	0.00497634	0.000911694	0.0248089	0.0194505	0.00570986	0.00120069	0.00302892	0.000199238	0.0010496	0.00871023	0.00274663	0.00667248	0.00967617	0.00248168	0.0252008	0.00196388	0.0158245	0.00180194	0.000634045	0.00816778	0.00676904	0.00867807	0.00440873	0.0181712	0.0354275	0.0306627	0.000590586	0.0106943	7.55757e-05	0.00191268	0.00952183	0.00143386	0.0163767	0.0120682	0.00718273	0.0141145	0.0176423	0.00371465	0.0177974	0.00466844	0.00252214	0.00311947	0.0175477	0.00124726	0.0121078	0.0454094	0.00978491	0.00506488	0.00147097	0.0730082	0.00424198	0.0306473	0.00748405	0.0860685	0.029166	0.00914893	0.00228183	0.0131781	0.00194127	0.00671102	0.0090726	0.0307221	0.0526517	0.00839436	0.000771803	0.0026645	0.0103055	0.0308785	0.0206152	0.000943085	1.07505	0.987187	0.9604108	1.039589	0.0732851	0.279554	0.671904	1.48831	3.57713	13.6453	1.889667	1.082442	0.1859276	0.000700881	0.0285258	0.00112357	0.0115302	0.00339941	0.0018161	0.00410678	0.00947729	0.0148856	0.00274793	0.00262651	0.000791082	0.0330721	0.00357632	0.00463336	0.00770886	0.00333753	0.00358586	0.00611937	0.035313	0.0208703	0.00444198	0.000813795	0.0221449	0.0173619	0.00509672	0.00107176	0.00270367	0.000177844	0.000936895	0.00777491	0.0024517	0.00595598	0.00863713	0.00221519	0.0224947	0.001753	0.0141252	0.00160844	0.00056596	0.00729071	0.00604217	0.00774621	0.00393532	0.01622	0.0316233	0.0273701	0.000527168	0.00954593	6.74603e-05	0.00170729	0.00849936	0.00127989	0.0146181	0.0107723	0.00641143	0.0125989	0.0157478	0.00331577	0.0158863	0.00416713	0.0022513	0.00278449	0.0156634	0.00111332	0.0108076	0.0405333	0.00873419	0.004521	0.00131301	0.0651685	0.00378647	0.0273563	0.0066804	0.0768263	0.0260341	0.0081665	0.0020368	0.011763	0.00173282	0.00599038	0.00809837	0.0274231	0.0469979	0.00749296	0.000688926	0.00237838	0.00919891	0.0275628	0.0184015	0.000841815	0.519795	0.480205	1.1203
